id,content,recommended,reviewer_segment,recommended_score,segment_score_fit_and_sizing,segment_score_material_and_quality,segment_score_style_and_appearance,segment_score_overall_wearability_and_value
a0e0a954-4375-525b-a791-565c4fbd9231,"I ordered a large and it was skin tight, if that's the look you're going for..",0,fit_and_sizing,-0.9710651388092097,0.4562750033132482,-0.82022982925742,-0.03202093268360453,-0.8137889576047981
02c06245-4a1e-55bc-8c9c-354ab3f7ea34,"Ill fitting. Like some other reviewers, i, too, have to comment on the dress's fit. the dress doesn't fit right around the bust or the waist. as a seamstress myself, i know that the problem is that it doesn't have any darts in the bust, and thus the bust and the waist are just about the same size. this dress really just needed a few of these extra hidden details to fit right. while a belt helps, i don't think it helps enough to justify the price. it's too bad--i think the concept of it is cool, and i was rea",1,fit_and_sizing,0.6215543333855287,1.9715525134378034,-0.7365390678914217,-2.649830538707286,-0.26914156733452155
e4b73300-1fa7-512d-8da2-fcd109800bc6,"Subtle beauty. I stumbled upon this by accident and i thought the turquoise color looks unique so i tried it on, and it was a great fit first time around. i dislike open shoulder blouses because most of them are too open but this one is very sutble which gives it a girl next door sexy look. the material is very soft, the pattern is subtle plaid, and the liner is a plus. size 2 regular fits me very comfortably (i'm 5'2"", 34b, 26 waist, 36 hips). i could size down more but i like the relaxed look like on the mod",1,fit_and_sizing,1.9222131824328235,2.811070519515613,-2.143923254559179,-1.0804386199249283,-1.1762326281837343
e526c973-c63b-5c2c-8a8f-da444b24afe5,"Розміри відрізняються. Мій зріст 160 см, вага 53,5 кг, і 26-й розмір темно-синього кольору підійшов чудово. Сірі я ледве застібаю, і вони менш вигідно сидять. Замовлю ще один 26-й розмір сірого кольору, щоб подивитися, чи підійде краще, але також спробую 27-й.",1,fit_and_sizing,0.9231671330503322,0.5740041471755164,-0.6364074434653901,-0.4968278350660256,-0.6658573186574746
f76e7cf6-02d1-5b31-8e4e-a8679c0a0ab4,"Гарна бавовняна куртка-бомбер. Спочатку я замовила сіру розміру М, як зазвичай, але примірявши її, зрозуміла, що М був трохи мішкуватим, і ззаду було багато зайвої тканини, яка дуже легко м'ялася, оскільки це бавовна. Я зменшила розмір до S і була набагато задоволеніша посадкою та загальним виглядом куртки. Але думаю, цю куртку час від часу доведеться прасувати. Сірий колір є темнішим сірим, як зазначено в описі товару та на фотографіях.",1,fit_and_sizing,0.2198313647178605,0.6703468957297287,-0.60439309564495,-0.1038961503052592,-1.2777758859578916
709abe4a-24b1-5b32-96f5-dce6433ed132,"Чудове... але не на мені. Я побачила цю сукню на вулиці і подумала, що вона чудова, ідеальна сукня для роботи. Потім я знайшла її в магазині, але мій розмір вже був розпроданий, тому я відвідала інший магазин, і ще один, щоб знайти її. На жаль, кольорові блоки на грудях не дуже підкреслювали мою фігуру, здавалося, вони надмірно її виділяли. Мій зріст 175 см, розмір 36 DD, 12-й розмір. Кольори, тканина – все чудове. Але ця сукня не для мене.",1,fit_and_sizing,0.4604028715224546,0.8144436484511525,-0.5569618986004861,-0.9477318775734057,-0.6349676075247068
d0535ac5-8b12-5ad1-b755-db311fe91533,Can't get it on. I thought it was only me and immediately assumed i needed to go on a diet when i attempted to put this adorable skirt on. it got stuck at my hips. i'm a very consistent size small in dresses and skirts. i actually thought about putting it on over my head but that was impossible. its going back. now i see the other reviews and am relieved that its the skirt and not me! wish i had read them before purchasing. retailer is going to get a lot of returns on this one.,0,fit_and_sizing,-1.6559163692569814,0.00025822603641429965,-0.4768036103043835,-0.31023699596465004,-0.44292276602467967
aef17d40-45d4-5472-a669-82056ce6ea47,"Сукня добре пошита і дуже гарна, просто не підійшла до всіх моїх недоліків фігури. Не була дуже поблажливою. Крім того, мій зріст 173 см, і вона була трохи коротшою, ніж я очікувала. В іншому, чудова сукня!",0,overall_wearability_and_value,-0.13361648694026573,-0.4862900672798661,-0.28883438858881616,-0.41846795954189087,-0.0017475311437409658
cd52f78f-a8dc-54cc-b8ee-84ba4ef83290,"Was very excited about this dress. This dress is just my style. i have been waiting for it to go on sale since it hit new arrivals. when the sale hit the extra 30% off, i pulled the trigger. unfortunately for me, it was a little snug in the bust and as a tall lady, the waist hit me at slightly the wrong spot. i am 5' 9"" and am a 36d. so if you are tall and busty, this will not be the dress for you just from the way it is cut and manufactured. the skirt section of the dress has a hook underneath the vest section that it is pretty",0,fit_and_sizing,-0.27481274278461215,1.1762750187999265,-1.5145263847082893,-0.5055384790839439,-0.6147244199330787
6313ff16-0e29-5f57-b3f8-4725dc16f88b,"Order in multiples. Trying the gray version on in the store, i found that the size of the armholes varied greatly within the same size. i am a 32c, 5'6"", 120 lbs. bought the size s. the top looks great with a faded denim skirt and is also appropriate for office environment. i also ordered the ivory in a s, but again, the armholes were so large that i had to return it. if you decide to try this top, order it in multiples of two sizes to find one that fits your arms.",1,fit_and_sizing,-0.06029792867298989,1.389178181025388,-0.16929378215158,-2.557784964104318,-0.2827698336168827
064a3082-e8f7-522c-b913-3c811b4b927e,"Nice fabric, poor design. This dress has a beautiful fabric, i really hated to send it back. it was just so unflattering, absolutely no shape to it. i bought a 0p, i'm 5'5"" and 117lbs and it looked like a maternity dress on me.",0,style_and_appearance,-0.5844829562223295,-0.4031037074320146,-0.1572450253230023,0.3682689058481059,-1.1392016464948176
e1aed248-9d6b-5c0c-bf6e-ed5224df9e82,"Занадто тісно в руках. Не зменшуйте розмір! Я щойно отримала цю туніку вчора ввечері і з нетерпінням хотіла її приміряти. Ледве натягнула її на плечі, а коли це зробила, одразу стало зрозуміло, що вона дуже тісна під пахвами та в плечах. Зазвичай ношу 12-й розмір, але послухала інших рецензентів і взяла 10-й. Плечові шви 10-го розміру були значно вужчими, ніж я очікувала. Не думаю, що навіть 12-й був би достатньо великим у плечах. Дуже засмучена, але все ж мене не привабили кольори вживу.",0,fit_and_sizing,-0.3777917599474965,2.8087695127985475,-1.0231092379103122,-2.425655076856375,-0.9306052443649888
9803eb96-dbc3-5117-b2a9-4ea038d61238,"Я люблю Cloth & Stone, і м'якість та краса цієї тканини не розчарували. Однак це не сукня. Це довга сорочка. Боки були настільки короткими, що було видно, де сходяться мої сідниці та підколінні сухожилля. Легінси зіпсували б вигляд, а як сорочка це було б абсолютно непрактично. Для довідки: мій зріст 173 см, вага 59 кг. Розмір S був правильним, за винятком довжини.",0,material_and_quality,-0.7487550043608243,-0.14508017495352896,0.34746338671541205,-1.5919538519146843,-0.04531364950155525
1b64b9bd-cb91-5045-b7df-faec01741473,"Штани виглядають професійно, дуже зручні, а колір пасує до багатьох топів. Обожнюю їх.",1,style_and_appearance,0.39807058585135424,-1.0351053788264086,-0.4896814253009471,0.47489438586772426,-0.15526882299062722
2705b6ee-9ac8-58df-adc5-0bad62f039c2,"Просто любов... Замовила свій звичайний 28-й розмір джинсів Pilcro, але ці виявилися маломірними. Трохи малі в талії, і не хочу бути грубою, але область промежини для мене короткувата. Штанини сидять щільно, а в мене худі ноги! Доведеться взяти 29-й розмір. Вигляд зі скрученим швом дуже милий. 160 см, близько 53,5 кг – забагато морозива останнім часом.",0,fit_and_sizing,-0.15850392162492366,0.8617782720409242,-0.6434290348927025,-0.8197450096450382,-0.7365287689607741
304a984b-9e2c-5867-b098-9cc70f228756,Runs large. Like the color and romper style. this runs extremely large. i am normally a petite small and it was too large. with the wide- leg style and overall length you may need to alter this piece.,1,fit_and_sizing,0.5903676111787804,1.0571462090609764,-1.5047570305489018,-0.04762378615537962,-0.7380437384510408
370e6b09-dd97-559c-9691-b6d689287065,Not like the picture at all. I ordered my usual medium. the tops length came only to my waist and was wide and unflatering. the armholes were right under my arms. too bad as this looked so cute in the picture. i returned.,0,fit_and_sizing,-1.2094660495218905,0.3864176520951983,-0.9564762473281215,0.015811328416069546,-0.8250878129039597
dac49d3e-c20a-5e1e-9954-7ecea9fe339f,"Чудова база! Відмінна футболка-туніка. Буде чудово виглядати з легінсами або джинсами, саме те, на що я сподівалася.",1,style_and_appearance,1.588186129449684,-1.0917652743418986,-0.3966997935724662,0.4577363127770761,-0.13258620105659585
2b03de35-d425-58ef-a5ae-bb6751cddac6,"Приємний сюрприз – ""рукави"". На мій подив, цей жилет виявився з рукавами, але блискавка застібається лише до половини, так що видно пахву, і виглядає так, ніби куртка порвана в області пахви! Чому? Це гарне питання! Він дійсно дуже маломірний. Мій зріст 152 см, вага 52 кг, на щастя, залишився лише розмір L, тому я замовила його, і він підійшов ідеально!",1,fit_and_sizing,1.0511285396121726,0.44097044838522825,-0.5498275003452979,-0.7557027130012663,-0.4391118526811629
fc77a422-b1fe-5888-9595-2af4b0a0c9a0,Love the olive color. It's a soft comfy fabric... cute ruffle... may be a little on the bigger side but still super cute! very form fitting but still fits true to size imo the olive color is even more beautiful in person!,1,fit_and_sizing,1.6965321546377057,0.8155301886295512,-1.4516515488300286,-0.37155515341782663,-0.4996578413540996
6c0119a1-b432-5f9d-8732-749c3b5a252e,"Цей топ чарівний, але коротший, ніж заявлені 27 дюймів. Я купила XXS, і мій топ має 22 дюйми спереду та 19 дюймів ззаду. Все одно милий, якщо ви не проти коротших топів..",1,style_and_appearance,0.5680182524958889,-0.5197319557582558,-0.7824921676460004,0.4912329177819065,-0.2926420803683688
3b6a3a62-0058-5990-86db-a9ecd4e1a88e,Can't wear a bra and it is see through. This is a great dress if you don't want to leave the house or you want the world to see your nipples.,0,overall_wearability_and_value,-1.4542286146735326,-1.40388866063024,0.1087702099929764,-0.17208152456151166,0.24013327570900259
54893ff4-e323-5283-b539-fff1e4e82c5c,"Не те, що я очікувала... Я очікувала футболку, але матеріал більше схожий на легкий светр-трикотаж. Зрештою, не тканина стала вирішальним фактором... а посадка. У моєму звичайному розмірі він занадто широкий і мішкуватий по тілу. Я також відчула, що рукави занадто великі. Він повертається, і я не буду замовляти його в меншому розмірі. Шкода, бо вишивка дійсно чудова.",0,fit_and_sizing,-1.775200082175577,0.2185134513588493,-0.024588672030990355,-1.4146537979317626,-0.1262315077644345
8f7b6d59-1b9e-5263-b4ac-b92152ff57f2,"Чудовий повсякденний кардиган. Гарний кардиган, але він більшомірить. Мій зріст близько 175 см, вага 72,5 кг, зазвичай ношу розмір L у топах, а розмір M підійшов чудово. Він все ще трохи вільний, але я думаю, що цей кардиган має бути трохи вільним. Я згодна з іншим рецензентом, що він трохи колеться на голій шкірі, але це ж вовна, тому це очікувано. Загалом, чудовий кардиган на осінь!",1,style_and_appearance,2.425973220553961,0.013930911729004047,-0.9081442265204973,0.024408599863912427,-0.31802759147042325
abe5ddc6-76ad-5dda-8054-86afabb756aa,"Cute but big. This top was always on my wait for sale list, now it is and i had to pass. i love the look on other people, the laec up is super cute and trendy, but the cut was just too big on me. it left me blah. i think if you are tall and are looking for a nice white shirt, then go for it, it looks so nice half tucked with skinny jeans...",1,style_and_appearance,0.803178660891744,0.20676848460822547,-1.3550296558603032,0.6968662926506844,-0.7502774172210145
5bd2e658-957d-53c0-8e34-1633dddfad95,"Nice top! I really like this top. it is made of cotton and linen blend, so the fabric is not as soft as i would have expected. however, it did not bother me at all, and i am really liking it. the fabric is on a sheer side, so it is a bit see through. nothing too revealing, however it is a thin fabric. overall, i am happy with this top!",1,material_and_quality,0.5734058546179702,-1.0079642900393484,1.4239102069539533,-0.8014874595999275,-1.0486222034656223
23c1f012-4eac-58f5-bf71-c66998524c65,"Захоплена. Я дуже рада, що магазин продає базові речі. Мені подобається, як струмує ця тканина, і вона не прилипає до тіла. Я ще не носила їх, але вони будуть ідеальними для роботи. З нетерпінням чекаю, щоб приміряти інші базові моделі.",1,material_and_quality,1.588208798725243,-0.7298557731161186,0.13200638041610363,-0.03950178169841564,-0.538632285785303
660ac480-3b19-59bf-b6ae-deac05403151,"Довжина спереду занадто коротка, а низ сильно розширюється, що дуже негарно виглядає. Мені подобається верхня частина сорочки, але нижня частина мала б бути більш облягаючою.",1,style_and_appearance,0.36933204515190604,0.33657826007550323,-0.8675084641459616,0.3626456475716179,-0.9705450624751653
b1606b0c-cf48-5f2a-b1aa-70984889d13f,"Милий принт. Я купила цю футболку через милий принт. В іншому, ця футболка нічого особливого. Зазвичай ношу XS, але купила XXS, виходячи з того, наскільки вільно футболка виглядає на моделі. Вона досить тонка і більше схожа на бавовну з нерівномірною текстурою. Думаю, буду прати її вручну, про всяк випадок.",1,style_and_appearance,1.0250015230194216,-0.7417191682073417,-0.5624857579102265,0.4820142391246657,-0.2832094754357127
c491ad36-51e1-5537-862f-abcf4cf42dd9,"Beautiful aesthetic, crazy construction. 5'7"", 34c, 28 jeans, 4 dress. ordered a small and a medium. never tried on the medium. the small was a little big in the waist, but what threw me for a loop was the chest. huge! could work if it's meant to be blousey, but the armholes were massive. if an xs is returned, i might give it a shot. but i can't imagine what women who are smaller than me are going to do in this jumpsuit. great color, transitions into fall easily. cannot be belted or wear a camisole due to the opening at the stomach. sh",0,material_and_quality,-0.7679364114317,-0.020868027070305318,-0.006085846569603681,-1.2968861462179582,-0.03682796606536359
0282b0ac-f194-59fe-8219-ab9a74bfca20,"Величезний. Я була здивована, що магазин вирішив відправити цей светр. Светр виглядає так, ніби розвалюється, і він величезний. Я б не рекомендувала це навіть за ціною розпродажу.",0,style_and_appearance,-2.31412500945755,-0.5491124286415147,-0.3307885611947579,0.01203285455064702,-0.34444681608274735
368bebf4-9d43-5b49-a1a9-d63e253d287c,"Design flaw. Loved the look of this shirt online. i tried it on and was sad to see that the frontal view is all wrong. the cool shoulder design is almost too exaggerated (almost looks as if i'm ready for take off!). unfortunately, none of the featured photos on the product page display the frontal view of the model. i really wish the shoulder design was slightly smaller in shape and size - i would have loved it! looks great from the side but sadly i can't walk around like that ;)",1,fit_and_sizing,0.03484899692495507,1.176620875749688,-2.104888151579565,1.1533899364781472,-1.5499123551421916
a38548c1-3952-59d1-a000-3536e2327565,"Не приміряла. Я відкрила упаковку, і сукня виявилася з двох частин. Це спідниця з помаранчевим топом-майкою, поверх якого одягається светр. Светр був занадто коротким для мене, оскільки я пишногруда, і це не підійшло б. Я замовила свій звичайний розмір, і резинка навколо грудної клітки не розтягувалася від боку до боку, тому я його не приміряла.",0,fit_and_sizing,-1.2165620105816446,0.6591698935326626,-0.5258390170036329,-0.9851112378299277,-0.475119158196099
17c548ff-6969-5aba-9e58-2bf685a4b6f6,"Хотілося б. Я так сильно хотіла цей комбінезон, після того як раніше цього року купила (і полюбила) сорочку від Madewell, зроблену з тієї ж тканини. Хотілося б, щоб цей комбінезон був трохи довшим і просторішим. Зазвичай я ношу розмір 10 або 12 і купила великий (L). Він сидів на мені нормально, але я відчувала, що хотіла б, щоб він був трохи вільнішим у стегнах і точно довшим у ногах. (Продавці, будь ласка, припиніть з довжиною капрі! Це вже набридло!!) Якщо у вас вузькі стегна, вам буде набагато краще. Тканина...",1,fit_and_sizing,0.19631989607407443,0.105407099088546,0.08879946651441242,-1.3553318697346586,-0.19644748302069223
061a71b6-5514-5102-8349-66ad8bbe88b4,Such a cute dress - runs super small! So disappointed! i couldn't even get it on. definitely order a size up!,0,style_and_appearance,-1.1551873272334074,-0.42872437816871,-0.3838936291103095,-0.0856697727007747,-0.3611524408530988
7426c11b-058e-5442-99d9-7dc79ac4fd75,"Comfy, but not made to last. This sweater is fine for the casual days. i bought this in cream and i have to say after one wash it looks old. i'm a huge retailer lover and buy a lot of clothes from them. this is just not the best quality and looks tired after a few wears. very soft, but poor material. not my favorite purchase.",0,material_and_quality,-1.0981632269212995,-1.5292050641135502,0.9577550403101288,-1.3664601547038233,0.4166017763222175
84c40ad1-fdad-56a6-b996-9814c2537edf,"Ця сукня легка та приваблива. Вона дуже м'яка і просто одягається, але виглядає дуже зібрано. На моїй невисокій фігурі вона трохи довга, скоріше довжина міді, але вона настільки зручна і гарна, що мене це влаштовує; так вона виглядає трохи в стилі 20-х. Рекомендую.",1,overall_wearability_and_value,1.8222266282019117,-0.4186968148643036,-0.9755128510221273,-0.08582322593975539,0.24785460719245211
90051295-99ec-5e3b-a588-e05f98fa804b,"Чудовий, але дивна розмірна сітка. Я отримала цей топ і мені сподобався візерунок. Однак я замовила розміри S і M, і розмір у грудях у цього топа дуже дивний. У мене розмір 34C, і зона грудей була занадто великою в обох, але якби я взяла розмір XS, решта костюма була б замалою. Можливо, він просто створений для пишногрудих жінок? Також підтримуючий матеріал у зоні грудей йде прямо, наче бандо, що додало дивного вигляду грудям. Візерунок все ще гарний, тому якщо ви збираєтеся спробувати, замовляйте...",1,fit_and_sizing,0.7331538798357371,2.4507008581491516,-1.1148797982481227,-1.49843069304825,-1.31658222272514
4feb55a0-8cf4-599e-9769-8ab66faf004d,"Універсальна сорочка. Купила її в білому кольорі. Виявилося, що вона вузька в плечах і тісна в біцепсах. Зазвичай я коливаюся між розмірами M і L, і через два вищезгадані фактори я взяла великий розмір (L), що означає, що загалом сорочка дуже вільна на мені в області грудей і висить дуже довго. Тканина м'яка, а щільність цієї сорочки дозволяє носити її в будь-який сезон; це завжди плюс. Вона зовсім не прозора, але якщо у вас є татуювання (як у мене), його буде видно. Якість...",1,fit_and_sizing,1.804290278662587,0.7963833012987247,0.08653211328024821,-2.7669226048755986,0.2528054907386086
7be22ff5-78c3-5912-ad88-3e487aefe2ad,"Better than expected! I was surprised at how soft this is. it also has snaps under each arm for definition, and on front for closure. didn't know that, and love it. got yesterday in mail, wore out last night. highly recommend.",1,material_and_quality,0.18106040578525295,-1.1681808840382915,0.41082881609293614,0.15162148351890495,-0.5038715818839271
40e3a40c-c230-5577-9c8e-045c122b45c0,"Had to return. This top fit perfectly but too much of my bra was showing through the black lace. it would be a great top to use as loungewear, though.",1,overall_wearability_and_value,0.1241171725344801,-0.2505977338531804,-0.11201530792161303,-0.8364909427499807,-0.050836608034110164
da3c7d2d-03aa-51e7-bb5b-a5b0fcf039f7,"Мила сукня. На основі деяких відгуків я вирішила взяти звичайний розмір XS, хоча я ношу XS petite (157 см, 48.5 кг, 32C). Я виявила, що сидить вона чудово – достатньо облягає, але не надто вільно чи тісно. Довжина ідеальна і підходить для роботи, а матеріал має певну щільність. Сіра сукня яскрава і мила. Єдина проблема – мішкуватість рукавів – дуже непривабливо. Якщо я підтягую рукави, це трохи приховує мішкуватість, але я хотіла б мати можливість носити сукню з довгими рукавами.",1,fit_and_sizing,2.228891716409124,0.9320365050292976,-0.6085501228637769,-1.5154196024908366,-0.2476586427715167
4573af30-64ec-5a27-a075-132b60ac3abd,"Love this sweater but... .... it sheds on my cloths something fierce! not much i can do as i don't want to return it because i love it so. i love the longer panel in the back and the side slits. nice weight and feel, i just wish it didn't shed so much!",0,overall_wearability_and_value,-1.2407370529192832,-0.9235275970429278,-0.129904987084609,-0.07134801470636087,-0.019867319235299486
6f1f3c27-61e1-55e3-96f5-0e6bfdccf7ff,"Weird. When i tried this top on, i started laughing. the two rows of ruffles are made of a starchy thick cotton, which, instead of falling by the hips, juts out like wings. it's also huge. cute idea, wrong material and placement.",1,material_and_quality,-0.10534615473563655,-0.46885009284540724,0.43843483780012227,-0.4324814789821721,-0.8326742570728886
f5757d66-c0a9-58cb-9772-9bdd27c4d245,"Perfect around the house shirt. I work from home so i'm always in search of tops that are comfortable and cute, but don't make me look like i'm waiting for company to arrive. this is a great addition to the wardrobe. super comfortable, it has shrunk slightly with a few launderings, but it's still wearable.",1,overall_wearability_and_value,2.194612452740493,-2.2396180317169843,0.0503377391886126,-1.127049870650635,1.81528128080248
86952697-c00a-5863-8062-1e64672bda60,"На мені не сидить. Вчора приміряла це в магазині і дуже хотіла купити. Жакет добре підійшов би до багатьох топів без рукавів або суконь на все літо, і підійшов би для офісу. Але на мені незвичайний крій рукавів комічно підкреслив найгіршу частину моїх рук (обвислу або повну ділянку). Якби вони намагалися створити одяг, щоб руки виглядали погано, вони б не змогли зробити це краще. Крім того, додатковий матеріал біля тіла додав об'єму в моїй найвужчій точці (у мене фігура ""пісочний годинник""). Знову ж таки, не сидить.",0,overall_wearability_and_value,-1.4149419619244612,-0.11110475637354329,-0.10529298833704162,-1.1815102791685184,0.05110533467718179
2d8ac5e3-a82d-5c46-b2fd-d36956139fec,"Милі шкарпетки. Веселі шкарпетки, які захочеться показати. Дизайн надрукований на відносно тонких шкарпетках (як ті, що носять під штани).",1,style_and_appearance,0.5571824094430338,-0.7903853758073117,-0.48687089978583264,0.611351593165217,-0.4764716788902552
164582bc-a1cf-55e8-b84b-a90f00092282,"Simple dress. This is a cute dress, but just not a keeper for me. the top portion of the dress is fairly snug. i am normally a small in retailer sizes, but i would have sized up the keep the dress from pulling so much across the bust. otherwise, it was cute and simple, and the tulle was quite soft. i think that i would have gone with a medium, but i am wearing a small in the photo. for reference, i am 5'5"", ~135 lbs, 34c, and 27"" waist.",1,fit_and_sizing,0.254952835597737,0.9099288066901234,-1.535868308627879,-0.7284148989795576,-0.04878708008601991
fb8a574b-4503-507d-84c6-0fee87e18f9c,"Хоча наживо це виглядає чудово, якщо у вас великі груди, V-подібний виріз виглядатиме дуже дивно. Оскільки він такий глибокий, він перекошується (у мене розмір D). Якби тільки V-виріз був на 2-5 см вище! На жаль, повертаю.",0,fit_and_sizing,-1.4777341862185152,0.1112453476137836,-0.868530162428131,0.04880272095889655,-0.5022983369808497
880bef6f-9bbf-5309-be75-ce017d1bb8d6,Great jeans. I love these jeans . i have a few pairs of citizen jeans and like the way they fit . these are a slim boyfriend jean - not too baggy - very flattering with any top - loose or tight fitting . wish retailer carried the white .,1,fit_and_sizing,2.273961904641931,0.7118968677745784,-0.8770949013905648,-0.5626396689592521,-0.5938986479776399
7d351a7b-1f46-5f20-a127-63224f0e2e22,"Цікавий топ. Я взяла фіолетову версію розміру XS. Купила його на розпродажі, тож це була чудова угода. Зазвичай не ношу великі принти, але мені сподобався візерунок і деталі з рюшами. Дуже жіночний. Він також приховує животик, що завжди є плюсом! Носила його кілька разів, і нитки вже розпускаються, але це легко виправити.",1,fit_and_sizing,2.0446900797404886,-0.09892537482998412,-0.1389484380834069,-0.820186338766197,-0.1480859059885197
a88cbd8e-49b1-5dbb-9010-a7b7727a2056,Too distressed. First i ordered a m. i'm normally a 8-10. the m was too small so i returned and ordered a lg. the lg fits great but there is a huge area of distressing on the shoulder that will turn into a hole. i love this jacket but cannot keep it in its condition. hopefully i will make it to the store soon (there are none w/in an hour of me) and look before i buy.,0,fit_and_sizing,-1.3818732255460242,0.8755827386911396,-0.523060387743224,-1.274295029309054,-0.4377587396431628
90ad2880-f044-512f-88c0-142fc4b43b42,"Slipped on the slip. I love designs that are flowy/drapey in the front, so this hits the mark when tied in the back. has lots of visual interest. but i agree with the other reviewers.. the slip is super small. dress fits true to size, if not a bit large but the slip is one full size smaller. and you must wear a slip. overall, i'm pleased with the look.",1,fit_and_sizing,1.074055589042375,0.6861364728828072,-1.116865844642089,-0.5064435417375328,-0.4859921644025217
5f768d30-b54c-5446-bd5a-36ae28614451,"Love this shirt. I do love this shirt as i am a yogi and love to wear things like this. it was a little boxy and big, but don't care because the style of it is so cute.",1,style_and_appearance,0.8767257318337798,-0.9043411456077362,-0.809300723797303,0.26035319113765143,0.2182729750738964
